term.id,query.number,significant,p.value,term.size,query.size,overlap.size,recall,precision,term.id,domain,subgraph.number,term.name,relative.depth,intersection
GO:1903561,1,True,2.96e-07,2155,526,108,0.205,0.05,GO:1903561,CC,22,    extracellular vesicle,2,"ABCB4,MAN2B2,ATP1A2,VPS13D,PHPT1,SEMA3C,RPS5,FTL,GANAB,LGALS1,CST3,RENBP,TUBB4A,RPS16,RPS19,PTPRS,RPL28,VAT1,RPL34,CRYAB,RPS13,MGP,RPL24,CHMP3,NPHS2,RPL22,CTSD,RPS25,A1BG,RPL5,PLAU,RPL23,C3,CAPNS1,PRDX5,RRAS,ABHD8,ATP6V1F,VPS13C,NEDD8,PGLS,CHMP2A,RPL27,TPT1,RPS15A,ARMC9,RBP4,WARS,RPS11,RPL11,HSPG2,RPS8,SELENBP1,PKLR,RPS27A,EIF3H,RPS3,SLC5A10,RPL30,EEF1A1,HIST1H2BD,C1R,RPL26,ITIH3,RHOBTB3,PGAM2,CRYL1,TPP1,GPX4,TUBA1A,FTH1,RPSA,VAMP5,RPS9,SLCO4C1,RPL4,A2M,RPLP2,HIST1H2AC,SSR4,BGN,ANXA2,MUC1,PLCD1,KRT12,SERPINA5,RPL14,MYL6B,GSTK1,PSAP,RPL37A,RPL12,RPS4X,RPL23A,HLA-DRB5,CTNND1,RPL10A,HLA-DRA,CFI,TMEM256,RPS29,TAX1BP3,UBA52,RPS18,RPS28,HLA-B,H2AFJ,MARCKS"
GO:0070062,1,True,3.51e-07,2133,526,107,0.203,0.05,GO:0070062,CC,22,     extracellular exosome,3,"ABCB4,MAN2B2,VPS13D,PHPT1,SEMA3C,RPS5,FTL,GANAB,LGALS1,CST3,RENBP,TUBB4A,RPS16,RPS19,PTPRS,RPL28,VAT1,RPL34,CRYAB,RPS13,MGP,RPL24,CHMP3,NPHS2,RPL22,CTSD,RPS25,A1BG,RPL5,PLAU,RPL23,C3,CAPNS1,PRDX5,RRAS,ABHD8,ATP6V1F,VPS13C,NEDD8,PGLS,CHMP2A,RPL27,TPT1,RPS15A,ARMC9,RBP4,WARS,RPS11,RPL11,HSPG2,RPS8,SELENBP1,PKLR,RPS27A,EIF3H,RPS3,SLC5A10,RPL30,EEF1A1,HIST1H2BD,C1R,RPL26,ITIH3,RHOBTB3,PGAM2,CRYL1,TPP1,GPX4,TUBA1A,FTH1,RPSA,VAMP5,RPS9,SLCO4C1,RPL4,A2M,RPLP2,HIST1H2AC,SSR4,BGN,ANXA2,MUC1,PLCD1,KRT12,SERPINA5,RPL14,MYL6B,GSTK1,PSAP,RPL37A,RPL12,RPS4X,RPL23A,HLA-DRB5,CTNND1,RPL10A,HLA-DRA,CFI,TMEM256,RPS29,TAX1BP3,UBA52,RPS18,RPS28,HLA-B,H2AFJ,MARCKS"
GO:0030054,1,True,0.000169,1253,526,67,0.127,0.053,GO:0030054,CC,40,   cell junction,1,"ABCB4,ATP1A2,RPL18,SYT1,RPS5,P2RX7,SYNGR1,RPS16,RPS19,RABAC1,PTPRS,SCN1B,RPL19,RPS13,PHACTR1,RPS15,NPHS2,RPL22,SLC17A5,RPL5,PLAU,RPS10,RPL23,RRAS,MAP2K2,RPL27,SYT11,SLC2A11,HTR2B,TNS3,NOV,RPLP1,ARHGAP24,STON2,RPS11,RPL13A,HSPG2,RPS8,RPL7A,RPS3,AKAP6,GRID2,RPL30,NLRX1,CADM3,GABRG1,VAMP5,NLGN2,RPS9,RPS7,SYNPO,RPL38,RPL4,CNIH2,RPLP2,UNC5C,ANXA2,ZNRF1,RPL37A,RPL12,RPS4X,CTNND1,RPL10A,GABBR1,RPS29,RPS18,MARCKS"
GO:0070161,1,True,4.42e-06,530,526,41,0.078,0.077,GO:0070161,CC,40,    anchoring junction,2,"ABCB4,RPL18,RPS5,RPS16,RPS19,RPL19,RPS13,RPS15,RPL22,RPL5,PLAU,RPS10,RPL23,RRAS,MAP2K2,RPL27,TNS3,RPLP1,ARHGAP24,RPS11,RPL13A,HSPG2,RPS8,RPL7A,RPS3,RPL30,CADM3,RPS9,RPS7,RPL38,RPL4,RPLP2,ANXA2,RPL37A,RPL12,RPS4X,CTNND1,RPL10A,RPS29,RPS18,MARCKS"
GO:0005912,1,True,1.68e-06,513,526,41,0.078,0.08,GO:0005912,CC,40,     adherens junction,3,"ABCB4,RPL18,RPS5,RPS16,RPS19,RPL19,RPS13,RPS15,RPL22,RPL5,PLAU,RPS10,RPL23,RRAS,MAP2K2,RPL27,TNS3,RPLP1,ARHGAP24,RPS11,RPL13A,HSPG2,RPS8,RPL7A,RPS3,RPL30,CADM3,RPS9,RPS7,RPL38,RPL4,RPLP2,ANXA2,RPL37A,RPL12,RPS4X,CTNND1,RPL10A,RPS29,RPS18,MARCKS"
GO:0030055,1,True,6.79e-08,404,526,38,0.072,0.094,GO:0030055,CC,40,    cell-substrate junction,2,"ABCB4,RPL18,RPS5,RPS16,RPS19,RPL19,RPS13,RPS15,RPL22,RPL5,PLAU,RPS10,RPL23,RRAS,MAP2K2,RPL27,TNS3,RPLP1,ARHGAP24,RPS11,RPL13A,HSPG2,RPS8,RPL7A,RPS3,RPL30,RPS9,RPS7,RPL38,RPL4,RPLP2,RPL37A,RPL12,RPS4X,RPL10A,RPS29,RPS18,MARCKS"
GO:0005924,1,True,4.68e-08,399,526,38,0.072,0.095,GO:0005924,CC,40,     cell-substrate adherens junction,3,"ABCB4,RPL18,RPS5,RPS16,RPS19,RPL19,RPS13,RPS15,RPL22,RPL5,PLAU,RPS10,RPL23,RRAS,MAP2K2,RPL27,TNS3,RPLP1,ARHGAP24,RPS11,RPL13A,HSPG2,RPS8,RPL7A,RPS3,RPL30,RPS9,RPS7,RPL38,RPL4,RPLP2,RPL37A,RPL12,RPS4X,RPL10A,RPS29,RPS18,MARCKS"
GO:0005925,1,True,3.74e-08,396,526,38,0.072,0.096,GO:0005925,CC,40,      focal adhesion,4,"ABCB4,RPL18,RPS5,RPS16,RPS19,RPL19,RPS13,RPS15,RPL22,RPL5,PLAU,RPS10,RPL23,RRAS,MAP2K2,RPL27,TNS3,RPLP1,ARHGAP24,RPS11,RPL13A,HSPG2,RPS8,RPL7A,RPS3,RPL30,RPS9,RPS7,RPL38,RPL4,RPLP2,RPL37A,RPL12,RPS4X,RPL10A,RPS29,RPS18,MARCKS"
GO:0005198,1,True,3.2999999999999996e-23,763,526,81,0.154,0.106,GO:0005198,MF,27,   structural molecule activity,1,"COL9A2,RPL18,RPS5,CAPN3,TUBB4A,RPS16,RPS19,RPL28,RPL19,SEPT4,RPL34,CRYAB,RPS13,MGP,RPS12,RPL24,ROPN1B,RPS15,RPL22,RPL5,PLP1,RPS10,RPL23,RPL36,RPL27,RPS15A,VILL,RPL35,RPLP1,RPS11,RPL13A,RPL11,HSPG2,RPS8,RPS27A,RPL32,RPL37,RPL10,RPL7A,RPS3,FAU,AKAP6,MARVELD1,RPL30,RPL26,RPL29,RPL27A,RPL13,TUBA1A,RPSA,BFSP2,RPS9,RPS21,RPS7,RPL38,RPL4,RPL15,RPLP2,RPS27,BGN,RPS27L,RPS23,KRT12,LAMTOR4,RPL14,MYL6B,RPL37A,RPL12,RPS4X,RPL23A,RPL10A,RPL39,COL11A2,CRYGS,RPS29,UBA52,RPL41,RPS18,RPS28,RPL36A,MRPS21"
GO:0003735,1,True,8.92e-50,164,526,61,0.116,0.372,GO:0003735,MF,27,    structural constituent of ribosome,2,"RPL18,RPS5,RPS16,RPS19,RPL28,RPL19,RPL34,RPS13,RPS12,RPL24,RPS15,RPL22,RPL5,RPS10,RPL23,RPL36,RPL27,RPS15A,RPL35,RPLP1,RPS11,RPL13A,RPL11,RPS8,RPS27A,RPL32,RPL37,RPL10,RPL7A,RPS3,FAU,RPL30,RPL26,RPL29,RPL27A,RPL13,RPSA,RPS9,RPS21,RPS7,RPL38,RPL4,RPL15,RPLP2,RPS27,RPS27L,RPS23,RPL14,RPL37A,RPL12,RPS4X,RPL23A,RPL10A,RPL39,RPS29,UBA52,RPL41,RPS18,RPS28,RPL36A,MRPS21"
GO:0055105,1,True,0.0477,7,526,4,0.008,0.571,GO:0055105,MF,36,   ubiquitin-protein transferase inhibitor activity,1,"RPL5,RPL23,RPL11,RPS7"
GO:1990948,1,True,0.0209,6,526,4,0.008,0.667,GO:1990948,MF,36,    ubiquitin ligase inhibitor activity,2,"RPL5,RPL23,RPL11,RPS7"
GO:0016675,1,True,0.033,30,526,7,0.013,0.233,GO:0016675,MF,17,"   oxidoreductase activity, acting on a heme group of donors",1,"COX6A1,COX6B1,COX7C,COX4I1,COX6C,COX8A,MT-CO2"
GO:0016676,1,True,0.0259,29,526,7,0.013,0.241,GO:0016676,MF,17,"    oxidoreductase activity, acting on a heme group of donors, oxygen as acceptor",2,"COX6A1,COX6B1,COX7C,COX4I1,COX6C,COX8A,MT-CO2"
GO:0015002,1,True,0.0259,29,526,7,0.013,0.241,GO:0015002,MF,17,   heme-copper terminal oxidase activity,1,"COX6A1,COX6B1,COX7C,COX4I1,COX6C,COX8A,MT-CO2"
GO:0004129,1,True,0.0259,29,526,7,0.013,0.241,GO:0004129,MF,17,    cytochrome-c oxidase activity,2,"COX6A1,COX6B1,COX7C,COX4I1,COX6C,COX8A,MT-CO2"
GO:0019843,1,True,2.24e-06,62,526,14,0.027,0.226,GO:0019843,MF,52,   rRNA binding,1,"RPS5,RPL19,RPS13,RPL5,RPL23,RPS11,RPL11,RPL37,RPS3,RPS9,RPL12,RPS4X,RPL23A,RPS18"
CORUM:338,1,True,2.0999999999999998e-23,31,140,23,0.164,0.742,CORUM:338,cor,48,"   40S ribosomal subunit, cytoplasmic",1,"RPS5,RPS16,RPS19,RPS13,RPS12,RPS15,RPS25,RPS10,RPS15A,RPS11,RPS8,RPS27A,RPS3,FAU,RPSA,RPS9,RPS21,RPS7,RPS23,RPS4X,RPS29,RPS18,RPS28"
CORUM:308,1,True,4.69e-39,47,140,36,0.257,0.766,CORUM:308,cor,19,"   60S ribosomal subunit, cytoplasmic",1,"RPL18,RPL28,RPL19,RPL34,RPL24,RPL22,RPL5,RPL23,RPL36,RPL27,RPL35,RPLP1,RPL13A,RPL11,RPL32,RPL37,RPL10,RPL7A,RPL30,RPL26,RPL29,RPL27A,RPL13,RPL38,RPL4,RPL15,RPLP2,RPL14,RPL37A,RPL12,RPL23A,RPL10A,RPL39,UBA52,RPL41,RPL36A"
CORUM:3055,1,True,1.2300000000000001e-33,104,140,45,0.321,0.433,CORUM:3055,cor,23,   Nop56p-associated pre-rRNA complex,1,"RPL18,RPS16,RPL28,RPL19,RPS13,RPS12,RPL24,RPS15,RPL22,RPL5,RPL23,RPL36,RPL27,RPS15A,RPL35,RPLP1,RPS11,RPL13A,RPL11,RPS8,RPL32,RPL10,RPL7A,RPL30,EEF1A1,RPL26,RPL29,RPL27A,RPL13,TUBA1A,RPS9,RPS7,RPL4,RPL15,RPLP2,RPS23,RPL14,RPL37A,RPL12,RPL23A,RPL10A,RPL39,RPS29,RPS18,RPL36A"
CORUM:305,1,True,3.63e-24,33,140,24,0.171,0.727,CORUM:305,cor,18,"   40S ribosomal subunit, cytoplasmic",1,"RPS5,RPS16,RPS19,RPS13,RPS12,RPS15,RPS25,RPS10,RPS15A,RPS11,RPS8,RPS27A,RPS3,FAU,RPSA,RPS9,RPS21,RPS7,RPS27,RPS23,RPS4X,RPS29,RPS18,RPS28"
CORUM:5380,1,True,9.98e-16,25,140,17,0.121,0.68,CORUM:5380,cor,55,"   TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)",1,"RPL28,RPL19,RPL34,RPL36,RPL27,RPLP1,RPL11,RPL32,RPL7A,RPL30,RPL13,RPL15,RPLP2,RPL14,RPL37A,RPL12,RPL10A"
CORUM:306,1,True,1.0999999999999999e-67,80,140,60,0.429,0.75,CORUM:306,cor,54,"   Ribosome, cytoplasmic",1,"RPL18,RPS5,RPS16,RPS19,RPL28,RPL19,RPL34,RPS13,RPS12,RPL24,RPS15,RPL22,RPS25,RPL5,RPS10,RPL23,RPL36,RPL27,RPS15A,RPL35,RPLP1,RPS11,RPL13A,RPL11,RPS8,RPS27A,RPL32,RPL37,RPL10,RPL7A,RPS3,FAU,RPL30,RPL26,RPL29,RPL27A,RPL13,RPSA,RPS9,RPS21,RPS7,RPL38,RPL4,RPL15,RPLP2,RPS27,RPS23,RPL14,RPL37A,RPL12,RPS4X,RPL23A,RPL10A,RPL39,RPS29,UBA52,RPL41,RPS18,RPS28,RPL36A"
HP:0001909,1,True,0.00219,108,144,16,0.111,0.148,HP:0001909,hp,10,   Leukemia,1,"RPL18,GATA1,RPS19,RPL5,RPS10,RPL27,RPL35,TP53,RPL11,RPL26,RPS7,RPL15,RPS27,RPS27L,RPS29,RPS28"
HP:0002488,1,True,4.19e-05,82,144,16,0.111,0.195,HP:0002488,hp,10,    Acute leukemia,2,"RPL18,GATA1,RPS19,RPL5,RPS10,RPL27,RPL35,TP53,RPL11,RPL26,RPS7,RPL15,RPS27,RPS27L,RPS29,RPS28"
HP:0010972,1,True,0.0471,122,144,15,0.104,0.123,HP:0010972,hp,30,   Anemia of inadequate production,1,"RPL18,GATA1,RPS19,RPL5,RPS10,RPL27,RPL35,RPL11,RPL26,RPS7,RPL15,RPS27,RPS27L,RPS29,RPS28"
HP:0001972,1,True,3.27e-08,45,144,15,0.104,0.333,HP:0001972,hp,30,    Macrocytic anemia,2,"RPL18,GATA1,RPS19,RPL5,RPS10,RPL27,RPL35,RPL11,RPL26,RPS7,RPL15,RPS27,RPS27L,RPS29,RPS28"
HP:0000178,1,True,0.0388,180,144,19,0.132,0.106,HP:0000178,hp,31,   Abnormality of lower lip,1,"RPL18,GATA1,RPS19,RPL5,RPS10,RRAS,RPL27,RPL35,TFAP2A,RPL11,HSPG2,RPL26,RPS7,RPL15,RPS27,ZBTB20,RPS27L,RPS29,RPS28"
HP:0000179,1,True,0.000205,103,144,17,0.118,0.165,HP:0000179,hp,31,    Thick lower lip vermilion,2,"RPL18,GATA1,RPS19,RPL5,RPS10,RRAS,RPL27,RPL35,RPL11,RPL26,RPS7,RPL15,RPS27,ZBTB20,RPS27L,RPS29,RPS28"
HP:0030272,1,True,0.0105,5,144,4,0.028,0.8,HP:0030272,hp,33,   Abnormal erythrocyte enzyme activity,1,"RPS19,PKLR,RPL15,RPS29"
HP:0000980,1,True,0.000168,79,144,15,0.104,0.19,HP:0000980,hp,6,   Pallor,1,"RPL18,GATA1,RPS19,RPL5,RPS10,RPL27,RPL35,RPL11,RPL26,RPS7,RPL15,RPS27,RPS27L,RPS29,RPS28"
HP:0011119,1,True,0.00414,184,144,21,0.146,0.114,HP:0011119,hp,3,   Abnormality of the nasal dorsum,1,"RPL18,GATA1,RPS19,RPL5,TWIST1,RPS10,RUNX2,SOX9,RPL27,RPL35,RPL11,HSPG2,CTBP1,RPL26,RPS7,RPL15,RPS27,RPS27L,COL11A2,RPS29,RPS28"
HP:0000457,1,True,0.000153,113,144,18,0.125,0.159,HP:0000457,hp,3,    Depressed nasal ridge,2,"RPL18,GATA1,RPS19,RPL5,RPS10,SOX9,RPL27,RPL35,RPL11,HSPG2,RPL26,RPS7,RPL15,RPS27,RPS27L,COL11A2,RPS29,RPS28"
HP:0000823,1,True,0.00264,179,144,21,0.146,0.117,HP:0000823,hp,51,   Delayed puberty,1,"RPL18,GATA1,TGFB1,RPS19,STAT1,RPL5,RPS10,SOX9,RPL27,NOTCH2,RPL35,RPL11,RPL26,RPS7,RPL15,RPS27,RPS27L,MT-CO2,MT-ND1,RPS29,RPS28"
HP:0002315,1,True,2.16e-05,175,144,24,0.167,0.137,HP:0002315,hp,24,   Headache,1,"ATP1A2,RPL18,GATA1,TGFB1,RPS19,RPL5,TWIST1,RPS10,RPL27,NOTCH2,RPL35,TP53,RPL11,RPL26,RPS7,RPL15,RPS27,RPS27L,MT-CO2,MT-ND1,RPS29,HLA-DPB1,RPS28,HLA-B"
HP:0002076,1,True,2.65e-06,110,144,20,0.139,0.182,HP:0002076,hp,24,    Migraine,2,"ATP1A2,RPL18,GATA1,RPS19,RPL5,TWIST1,RPS10,RPL27,RPL35,RPL11,RPL26,RPS7,RPL15,RPS27,RPS27L,MT-CO2,MT-ND1,RPS29,RPS28,HLA-B"
HP:0003196,1,True,0.0287,208,144,21,0.146,0.101,HP:0003196,hp,44,   Short nose,1,"RPL18,MEF2C,AVP,GATA1,RPS19,RPL5,RPS10,MAP2K2,RPL27,RPL35,RPL11,RPL26,RPS7,RPL15,RPS27,MAF,GPC6,RPS27L,COL11A2,RPS29,RPS28"
KEGG:05332,1,True,5.72e-05,37,266,10,0.038,0.27,KEGG:05332,keg,9,   Graft-versus-host disease,1,"HLA-DQB1,HLA-DQA1,HLA-DRB5,HLA-DOA,HLA-DMA,HLA-DRA,HLA-DPB1,HLA-B,HLA-DQA2,HLA-DMB"
KEGG:03010,1,True,2.9999999999999997e-52,136,266,62,0.233,0.456,KEGG:03010,keg,68,   Ribosome,1,"RPL18,RPS5,RPS16,RPS19,RPL28,RPL19,RPL34,RPS13,RPS12,RPL24,RPS15,RPL22,RPS25,RPL5,RPS10,RPL23,RPL36,RPL27,RPS15A,RPL35,RPLP1,RPS11,RPL13A,RPL11,RPS8,RPS27A,RPL32,RPL37,RPL10,RPL7A,RPS3,FAU,RPL30,RPL26,RPL29,RPL27A,RPL13,RPSA,RPS9,RPS21,RPS7,RPL38,RPL4,RPL15,RPLP2,RPS27,RPS27L,RPS23,RPL14,RPL37A,RPL12,RPS4X,RPL23A,RPL10A,RPL39,RPS29,UBA52,RPL41,RPS18,RPS28,RPL36A,MRPS21"
KEGG:05168,1,True,0.00118,183,266,20,0.075,0.109,KEGG:05168,keg,56,   Herpes simplex infection,1,"EEF1D,OAS2,STAT1,C3,TP53,TNFRSF14,TAF10,FOS,STAT2,JUN,HLA-DQB1,HLA-DQA1,HLA-DRB5,HLA-DOA,HLA-DMA,HLA-DRA,HLA-DPB1,HLA-B,HLA-DQA2,HLA-DMB"
KEGG:05164,1,True,0.0153,169,266,17,0.064,0.101,KEGG:05164,keg,60,   Influenza A,1,"PABPN1,OAS2,STAT1,MAP2K2,NLRX1,STAT2,JUN,HLA-DQB1,CIITA,HLA-DQA1,HLA-DRB5,HLA-DOA,HLA-DMA,HLA-DRA,HLA-DPB1,HLA-DQA2,HLA-DMB"
KEGG:05322,1,True,0.029,130,266,14,0.053,0.108,KEGG:05322,keg,25,   Systemic lupus erythematosus,1,"C3,HIST1H2BD,C1R,HLA-DQB1,HIST1H2AC,HLA-DQA1,HLA-DRB5,HLA-DOA,HLA-DMA,HLA-DRA,HLA-DPB1,HLA-DQA2,HLA-DMB,H2AFJ"
KEGG:05016,1,True,0.0273,194,266,18,0.068,0.093,KEGG:05016,keg,34,   Huntington disease,1,"AP2B1,DNAL4,COX6A1,NDUFA1,COX6B1,COX7C,COX4I1,TP53,NDUFB11,UQCRQ,COX6C,NDUFA3,UQCRH,NDUFA11,COX8A,NDUFB1,NDUFA13,MT-CO2"
KEGG:05320,1,True,0.0011,50,266,10,0.038,0.2,KEGG:05320,keg,15,   Autoimmune thyroid disease,1,"HLA-DQB1,HLA-DQA1,HLA-DRB5,HLA-DOA,HLA-DMA,HLA-DRA,HLA-DPB1,HLA-B,HLA-DQA2,HLA-DMB"
KEGG:05310,1,True,4.15e-05,28,266,9,0.034,0.321,KEGG:05310,keg,29,   Asthma,1,"HLA-DQB1,HLA-DQA1,HLA-DRB5,HLA-DOA,HLA-DMA,HLA-DRA,HLA-DPB1,HLA-DQA2,HLA-DMB"
KEGG:04932,1,True,0.000199,149,266,19,0.071,0.128,KEGG:04932,keg,43,   Non-alcoholic fatty liver disease (NAFLD),1,"TGFB1,COX6A1,NDUFA1,COX6B1,COX7C,ATF4,COX4I1,PKLR,NDUFB11,UQCRQ,COX6C,NDUFA3,UQCRH,NDUFA11,COX8A,JUN,NDUFB1,NDUFA13,MT-CO2"
KEGG:04658,1,True,0.000448,90,266,14,0.053,0.156,KEGG:04658,keg,7,   Th1 and Th2 cell differentiation,1,"STAT1,NOTCH2,FOS,JUN,MAF,HLA-DQB1,HLA-DQA1,HLA-DRB5,HLA-DOA,HLA-DMA,HLA-DRA,HLA-DPB1,HLA-DQA2,HLA-DMB"
KEGG:04672,1,True,0.000499,46,266,10,0.038,0.217,KEGG:04672,keg,38,   Intestinal immune network for IgA production,1,"TGFB1,HLA-DQB1,HLA-DQA1,HLA-DRB5,HLA-DOA,HLA-DMA,HLA-DRA,HLA-DPB1,HLA-DQA2,HLA-DMB"
KEGG:05012,1,True,0.00165,142,266,17,0.064,0.12,KEGG:05012,keg,57,   Parkinson disease,1,"COX6A1,NDUFA1,COX6B1,COX7C,COX4I1,NDUFB11,UCHL1,UQCRQ,COX6C,NDUFA3,UQCRH,NDUFA11,COX8A,NDUFB1,NDUFA13,MT-CO2,MT-ND1"
KEGG:05323,1,True,0.000257,86,266,14,0.053,0.163,KEGG:05323,keg,64,   Rheumatoid arthritis,1,"TGFB1,ATP6V1F,CTSK,FOS,JUN,HLA-DQB1,HLA-DQA1,HLA-DRB5,HLA-DOA,HLA-DMA,HLA-DRA,HLA-DPB1,HLA-DQA2,HLA-DMB"
KEGG:04145,1,True,0.0345,148,266,15,0.056,0.101,KEGG:04145,keg,37,   Phagosome,1,"TUBB4A,C3,ATP6V1F,C1R,TUBA1A,HLA-DQB1,HLA-DQA1,HLA-DRB5,HLA-DOA,HLA-DMA,HLA-DRA,HLA-DPB1,HLA-B,HLA-DQA2,HLA-DMB"
KEGG:05140,1,True,1.86e-05,70,266,14,0.053,0.2,KEGG:05140,keg,53,   Leishmaniasis,1,"TGFB1,STAT1,C3,FOS,JUN,HLA-DQB1,HLA-DQA1,HLA-DRB5,HLA-DOA,HLA-DMA,HLA-DRA,HLA-DPB1,HLA-DQA2,HLA-DMB"
KEGG:05330,1,True,3.22e-05,35,266,10,0.038,0.286,KEGG:05330,keg,47,   Allograft rejection,1,"HLA-DQB1,HLA-DQA1,HLA-DRB5,HLA-DOA,HLA-DMA,HLA-DRA,HLA-DPB1,HLA-B,HLA-DQA2,HLA-DMB"
KEGG:05416,1,True,6.51e-05,56,266,12,0.045,0.214,KEGG:05416,keg,61,   Viral myocarditis,1,"MYH7,SGCD,HLA-DQB1,HLA-DQA1,HLA-DRB5,HLA-DOA,HLA-DMA,HLA-DRA,HLA-DPB1,HLA-B,HLA-DQA2,HLA-DMB"
KEGG:04659,1,True,0.000605,105,266,15,0.056,0.143,KEGG:04659,keg,65,   Th17 cell differentiation,1,"IL21R,TGFB1,STAT1,IRF4,FOS,JUN,HLA-DQB1,HLA-DQA1,HLA-DRB5,HLA-DOA,HLA-DMA,HLA-DRA,HLA-DPB1,HLA-DQA2,HLA-DMB"
KEGG:05150,1,True,2.74e-05,52,266,12,0.045,0.231,KEGG:05150,keg,39,   Staphylococcus aureus infection,1,"C3,C1R,HLA-DQB1,HLA-DQA1,HLA-DRB5,HLA-DOA,HLA-DMA,HLA-DRA,CFI,HLA-DPB1,HLA-DQA2,HLA-DMB"
KEGG:04612,1,True,0.00067,69,266,12,0.045,0.174,KEGG:04612,keg,32,   Antigen processing and presentation,1,"RFX5,HLA-DQB1,CIITA,HLA-DQA1,HLA-DRB5,HLA-DOA,HLA-DMA,HLA-DRA,HLA-DPB1,HLA-B,HLA-DQA2,HLA-DMB"
KEGG:04260,1,True,0.0122,78,266,11,0.041,0.141,KEGG:04260,keg,35,   Cardiac muscle contraction,1,"ATP1A2,MYH7,COX6A1,COX6B1,COX7C,COX4I1,UQCRQ,COX6C,UQCRH,COX8A,MT-CO2"
KEGG:05321,1,True,4.53e-06,63,266,14,0.053,0.222,KEGG:05321,keg,20,   Inflammatory bowel disease (IBD),1,"IL21R,TGFB1,STAT1,JUN,MAF,HLA-DQB1,HLA-DQA1,HLA-DRB5,HLA-DOA,HLA-DMA,HLA-DRA,HLA-DPB1,HLA-DQA2,HLA-DMB"
KEGG:00190,1,True,0.000679,133,266,17,0.064,0.128,KEGG:00190,keg,59,   Oxidative phosphorylation,1,"COX6A1,NDUFA1,COX6B1,COX7C,ATP6V1F,COX4I1,NDUFB11,UQCRQ,COX6C,NDUFA3,UQCRH,NDUFA11,COX8A,NDUFB1,NDUFA13,MT-CO2,MT-ND1"
KEGG:04940,1,True,0.000162,41,266,10,0.038,0.244,KEGG:04940,keg,66,   Type I diabetes mellitus,1,"HLA-DQB1,HLA-DQA1,HLA-DRB5,HLA-DOA,HLA-DMA,HLA-DRA,HLA-DPB1,HLA-B,HLA-DQA2,HLA-DMB"
MIRNA:hsa-miR-100-5p,1,True,0.0217,254,445,21,0.047,0.083,MIRNA:hsa-miR-100-5p,mir,8,   hsa-miR-100-5p,1,"ATP1A2,FBXL15,RPL19,RPS15,RPL5,CAPNS1,RPS15A,RPLP1,RPS8,PNRC1,RPL10,RPL7A,EEF1A1,RPL26,RPL15,RPS27,RPS27L,RPL14,MT-CO2,RPL10A,RPL36A"
MIRNA:hsa-miR-335-5p,1,True,0.000286,2551,445,118,0.265,0.046,MIRNA:hsa-miR-335-5p,mir,63,   hsa-miR-335-5p,1,"COL9A2,CHI3L2,SYT1,GSDMB,YPEL3,SEL1L3,DNAL4,AVP,CST3,MAP1LC3A,GATA1,NFAT5,IL21R,SCG3,DYRK1B,CLIP3,CD33,SCN1B,GIMAP2,SEPT4,VAT1,TRIM2,SLC6A12,OAS2,MGP,ING4,PCDHB15,NPHS2,RPE65,KDM5B,CTSD,SLC17A5,MXD4,NEURL2,SOX4,RUNX2,SOX9,RPL23,RTN2,HSD17B3,KDM6B,PCED1A,SLC2A11,LPIN1,VILL,INHBE,NOVA1,KIAA0319L,HSPG2,SELENBP1,LYST,TRPM8,ADAMTS16,PNRC1,TMEM140,SESN3,RBM46,LURAP1L,SLC5A10,TRIM63,GIP,TPPP3,GBP2,RFTN2,PBXIP1,PRICKLE2,SCRG1,CREBRF,SLFN5,RAB26,SCARA5,PHYHIP,SLC16A4,LRP1B,VAMP5,ZEB2,FOS,STAT2,SGCD,BFSP2,SPSB1,RNF213,SLCO4C1,CNIH2,YPEL2,POLD4,ORAI3,NUPR1,JAKMIP2,ENTHD1,COX8A,TMTC2,CIITA,ZBTB20,UNC5C,SEMA4B,ADSSL1,SIGIRR,MUC1,LSAMP,OLFML2A,PLCD1,FOXD3,HRCT1,PSAP,RPL12,HLA-DRB5,CTNND1,SHISA4,HLA-DMA,PSORS1C1,GABBR1,CFI,CRYGS,UBD,HBE1,PAGE2,TXNIP"
REAC:R-HSA-1643685,1,True,3.6300000000000003e-22,850,326,87,0.267,0.102,REAC:R-HSA-1643685,rea,49,   Disease,1,"AP2B1,RPL18,SYT1,RPS5,PABPN1,AVP,RPS16,TGFB1,RPS19,RPL28,RPL19,RPL34,RPS13,RPS12,KAT2B,RPL24,RPS15,STAT1,CHMP3,RPL22,RPS25,RPL5,RPS10,RPL23,CAPNS1,MAP2K2,RPL36,CHMP2A,RPL27,NOTCH2,RPS15A,ADAMTS8,RPL35,RPLP1,RBP4,RPS11,RPL13A,RPL11,HSPG2,RPS8,RPS27A,RPL32,ADAMTS16,RPL37,RPL10,RPL7A,RPS3,FAU,RPL30,CTBP1,RPL26,RPL29,TAF10,RPL27A,RPL13,RPSA,SFTPC,RPS9,RPS21,RPS7,RPL38,RPL4,RPL15,RPLP2,JUN,RPS27,BGN,GPC6,RPS27L,MC2R,MUC1,RPS23,RPL14,RPL37A,RPL12,RPS4X,RPL23A,CTNND1,RPL10A,RPL39,RPS29,UBA52,RPL41,RPS18,RPS28,RPL36A,GTF2H5"
