Term,es,nes,pval,sidak,fdr,geneset_size,leading_edge,term
InlB-mediated Entry Of Listeria Monocytogenes Into Host Cell R-HSA-8875360,-0.37241345907486934,-0.48599751496404614,0.6269689278517059,1.0,1.0,5,"SH3KBP1,UBB",InlB-mediated Entry Of Listeria Monocytogenes Into Host Cell R-HSA-8875360
Negative Regulation Of MET Activity R-HSA-6807004,-0.37241345907486934,-0.48599751496404614,0.6269689278517059,1.0,1.0,5,"SH3KBP1,UBB",Negative Regulation Of MET Activity R-HSA-6807004
Listeria Monocytogenes Entry Into Host Cells R-HSA-8876384,-0.37241345907486934,-0.48599751496404614,0.6269689278517059,1.0,1.0,5,"SH3KBP1,UBB",Listeria Monocytogenes Entry Into Host Cells R-HSA-8876384
Deposition Of New CENPA-containing Nucleosomes At Centromere R-HSA-606279,-0.3011327900740745,-0.4808652910877107,0.6306122426096477,1.0,1.0,7,"CENPW,CENPM,HJURP,CENPN",Deposition Of New CENPA-containing Nucleosomes At Centromere R-HSA-606279
Insertion Of Tail-Anchored Proteins Into Endoplasmic Reticulum Membrane R-HSA-9609523,-0.369036157273266,-0.4772892933617497,0.6331561339495277,1.0,1.0,5,"STX1A,PRNP",Insertion Of Tail-Anchored Proteins Into Endoplasmic Reticulum Membrane R-HSA-9609523
Class A/1 (Rhodopsin-like Receptors) R-HSA-373076,0.4607113244970398,0.47125024478583916,0.6374620419859554,1.0,1.0,6,"NTSR1,GPR39",Class A/1 (Rhodopsin-like Receptors) R-HSA-373076
Recruitment And ATM-mediated Phosphorylation Of Repair And Signal Proteins At DNA Double Strand Breaks R-HSA-5693565,0.3682351742794896,0.45748722920786233,0.6473208794626881,1.0,1.0,9,"BAZ1B,MDC1,BARD1",Recruitment And ATM-mediated Phosphorylation Of Repair And Signal Proteins At DNA Double Strand Breaks R-HSA-5693565
DNA Double Strand Break Response R-HSA-5693606,0.3682351742794896,0.45748722920786233,0.6473208794626881,1.0,1.0,9,"BAZ1B,MDC1,BARD1",DNA Double Strand Break Response R-HSA-5693606
HDACs Deacetylate Histones R-HSA-3214815,0.4577319587628883,0.45620479543019954,0.6482427173620939,1.0,1.0,6,"TBL1X,SUDS3,RBBP4,SAP30L,HDAC1",HDACs Deacetylate Histones R-HSA-3214815
Thrombin Signaling Thru Proteinase Activated Receptors (PARs) R-HSA-456926,-0.28721242647450285,-0.45323612693360177,0.6503787208239435,1.0,1.0,7,"GNG5,GNB1,GNG12,GNG4,F2R",Thrombin Signaling Thru Proteinase Activated Receptors (PARs) R-HSA-456926
Activation Of GABAB Receptors R-HSA-991365,-0.2867709047941873,-0.4524263495865292,0.6509618681688962,1.0,1.0,7,"GNG5,GNB1,GNG12,GNG4,GNAI2",Activation Of GABAB Receptors R-HSA-991365
ADP Signaling Thru P2Y Purinoceptor 12 R-HSA-392170,-0.2867709047941873,-0.4524263495865292,0.6509618681688962,1.0,1.0,7,"GNG5,GNB1,GNG12,GNG4,GNAI2",ADP Signaling Thru P2Y Purinoceptor 12 R-HSA-392170
GABA Receptor Activation R-HSA-977443,-0.2867709047941873,-0.4524263495865292,0.6509618681688962,1.0,1.0,7,"GNG5,GNB1,GNG12,GNG4,GNAI2",GABA Receptor Activation R-HSA-977443
"Adrenaline,noradrenaline Inhibits Insulin Secretion R-HSA-400042",-0.2867709047941873,-0.4524263495865292,0.6509618681688962,1.0,1.0,7,"GNG5,GNB1,GNG12,GNG4,GNAI2","Adrenaline,noradrenaline Inhibits Insulin Secretion R-HSA-400042"
G Alpha (Q) Signaling Events R-HSA-416476,0.3269793348478491,0.4479689159244505,0.654175630193947,1.0,1.0,17,"GNG11,RPS6KA1,GRB2,NTSR1,GPR39",G Alpha (Q) Signaling Events R-HSA-416476
Glycolysis R-HSA-70171,-0.17433012677990384,-0.4471238643644514,0.6547856292325716,1.0,1.0,9,"PGP,PKM",Glycolysis R-HSA-70171
Signaling By PDGF R-HSA-186797,-0.23217345768259146,-0.4411942563164556,0.6590723710029036,1.0,1.0,8,"PTPN12,FURIN",Signaling By PDGF R-HSA-186797
G Beta:Gamma Signaling Thru CDC42 R-HSA-8964616,-0.27846330609193953,-0.4379455172269299,0.6614257787866589,1.0,1.0,7,"GNG5,PKN1,GNB1,GNG12,GNG4",G Beta:Gamma Signaling Thru CDC42 R-HSA-8964616
G-protein Beta:Gamma Signaling R-HSA-397795,-0.27846330609193953,-0.4379455172269299,0.6614257787866589,1.0,1.0,7,"GNG5,GNB1,PKN1,GNG12,GNG4",G-protein Beta:Gamma Signaling R-HSA-397795
Transcriptional Regulation By E2F6 R-HSA-8953750,-0.2770531357168764,-0.43562901346879096,0.6631059168272273,1.0,1.0,7,"CHEK1,E2F1,RRM2,TFDP1,CBX3",Transcriptional Regulation By E2F6 R-HSA-8953750
G Alpha (Z) Signaling Events R-HSA-418597,-0.2241110278521995,-0.4320686000182487,0.6656915553829388,1.0,1.0,8,"GNG5,GNB1,GNG12,GNG4,GNAI2",G Alpha (Z) Signaling Events R-HSA-418597
G-protein Mediated Events R-HSA-112040,-0.31627327482792117,-0.42546198272814145,0.6704999299154129,1.0,1.0,6,"PRKAR2A,ITPR3,GNAI2,CALM1,CAMK4",G-protein Mediated Events R-HSA-112040
tRNA Processing In Nucleus R-HSA-6784531,-0.3118269679824346,-0.41741533350458354,0.6763746412051255,1.0,1.0,6,"RAN,POP7",tRNA Processing In Nucleus R-HSA-6784531
PIWI-interacting RNA (piRNA) Biogenesis R-HSA-5601884,-0.20693716613889662,-0.4167812332012286,0.6768384304770061,1.0,1.0,8,"POLR2D,POLR2F,POLR2J,POLR2I",PIWI-interacting RNA (piRNA) Biogenesis R-HSA-5601884
RHOC GTPase Cycle R-HSA-9013106,-0.20053696384394798,-0.41238432165049466,0.6800577529161274,1.0,1.0,8,"TMPO,ARHGDIA,RHOC",RHOC GTPase Cycle R-HSA-9013106
Golgi-to-ER Retrograde Transport R-HSA-8856688,0.33912945424474095,0.4110634394209198,0.6810260175753049,1.0,1.0,15,"UBE2Z,KIF23",Golgi-to-ER Retrograde Transport R-HSA-8856688
Platelet Aggregation (Plug Formation) R-HSA-76009,-0.30144237566415016,-0.40004301366022044,0.6891248357585369,1.0,1.0,6,"SHC1,ITGB3",Platelet Aggregation (Plug Formation) R-HSA-76009
Integrin Signaling R-HSA-354192,-0.30144237566415016,-0.40004301366022044,0.6891248357585369,1.0,1.0,6,"SHC1,ITGB3",Integrin Signaling R-HSA-354192
Signaling By NOTCH4 R-HSA-9013694,0.3583422428030879,0.39891818646466515,0.6899534882912737,1.0,1.0,11,SMAD3,Signaling By NOTCH4 R-HSA-9013694
Leishmania Infection R-HSA-9658195,0.28165095460797757,0.3953691612823599,0.6925704647440409,1.0,1.0,25,"GNG11,MAPK14,GRB2,RHBDF2,ARPC1B,GPR39,PRKAR1A,IL1A,PTK2",Leishmania Infection R-HSA-9658195
MyD88 Cascade Initiated On Plasma Membrane R-HSA-975871,0.35748581748300223,0.3930670069586091,0.6942699915433401,1.0,1.0,11,MAPK14,MyD88 Cascade Initiated On Plasma Membrane R-HSA-975871
Toll Like Receptor 9 (TLR9) Cascade R-HSA-168138,0.35748581748300223,0.3930670069586091,0.6942699915433401,1.0,1.0,11,MAPK14,Toll Like Receptor 9 (TLR9) Cascade R-HSA-168138
Toll Like Receptor 7/8 (TLR7/8) Cascade R-HSA-168181,0.35748581748300223,0.3930670069586091,0.6942699915433401,1.0,1.0,11,MAPK14,Toll Like Receptor 7/8 (TLR7/8) Cascade R-HSA-168181
Interleukin-17 Signaling R-HSA-448424,0.35748581748300223,0.3930670069586091,0.6942699915433401,1.0,1.0,11,MAPK14,Interleukin-17 Signaling R-HSA-448424
MyD88 Dependent Cascade Initiated On Endosome R-HSA-975155,0.35748581748300223,0.3930670069586091,0.6942699915433401,1.0,1.0,11,MAPK14,MyD88 Dependent Cascade Initiated On Endosome R-HSA-975155
TRAF6 Mediated Induction Of NFkB And MAP Kinases Upon TLR7/8 Or 9 Activation R-HSA-975138,0.35748581748300223,0.3930670069586091,0.6942699915433401,1.0,1.0,11,MAPK14,TRAF6 Mediated Induction Of NFkB And MAP Kinases Upon TLR7/8 Or 9 Activation R-HSA-975138
MyD88:MAL(TIRAP) Cascade Initiated On Plasma Membrane R-HSA-166058,0.35748581748300223,0.3930670069586091,0.6942699915433401,1.0,1.0,11,MAPK14,MyD88:MAL(TIRAP) Cascade Initiated On Plasma Membrane R-HSA-166058
MAP Kinase Activation R-HSA-450294,0.35748581748300223,0.3930670069586091,0.6942699915433401,1.0,1.0,11,MAPK14,MAP Kinase Activation R-HSA-450294
Basigin Interactions R-HSA-210991,0.4431975792600701,0.3836409292200531,0.701244599903402,1.0,1.0,6,ITGA6,Basigin Interactions R-HSA-210991
Regulation Of Actin Dynamics For Phagocytic Cup Formation R-HSA-2029482,0.3568236668979795,0.3819787834215296,0.7024771019326619,1.0,1.0,9,"ARPC1B,GRB2,HSP90AA1,PTK2",Regulation Of Actin Dynamics For Phagocytic Cup Formation R-HSA-2029482
ER To Golgi Anterograde Transport R-HSA-199977,0.3559504005523047,0.37624033326456713,0.7067382328995961,1.0,1.0,9,TFG,ER To Golgi Anterograde Transport R-HSA-199977
HCMV Early Events R-HSA-9609690,-0.28135317645899016,-0.3719463320149421,0.7099328079241174,1.0,1.0,6,DYNLL1,HCMV Early Events R-HSA-9609690
SUMOylation Of DNA Damage Response And Repair Proteins R-HSA-3108214,-0.20701513067400312,-0.3662545221238931,0.7141751614797043,1.0,1.0,7,"NUP188,SUMO2,PMEPA1,POM121,MDC1,PHC2,UBE2I",SUMOylation Of DNA Damage Response And Repair Proteins R-HSA-3108214
Regulation Of Cholesterol Biosynthesis By SREBP (SREBF) R-HSA-1655829,0.44848768640415826,0.3560423211265971,0.7218088714302096,1.0,1.0,5,,Regulation Of Cholesterol Biosynthesis By SREBP (SREBF) R-HSA-1655829
RHOJ GTPase Cycle R-HSA-9013409,-0.26642588638002535,-0.3555226286686744,0.7221980955271192,1.0,1.0,6,"PKN1,TMPO,PAK4,VANGL1,SLC4A7",RHOJ GTPase Cycle R-HSA-9013409
Late Endosomal Microautophagy R-HSA-9615710,-0.30357142857142766,-0.3478868228756633,0.7279251817217041,1.0,1.0,5,"UBA52,UBB,PLIN3,PARK7,VPS37B",Late Endosomal Microautophagy R-HSA-9615710
Glycerophospholipid Biosynthesis R-HSA-1483206,-0.30057493642420563,-0.34376446791326526,0.7310234239524585,1.0,1.0,5,"MGLL,CSNK2B",Glycerophospholipid Biosynthesis R-HSA-1483206
GPCR Ligand Binding R-HSA-500792,0.33017392969453185,0.34374554823922127,0.7310376535941203,1.0,1.0,15,"NTSR1,GPR39,SMOX",GPCR Ligand Binding R-HSA-500792
Prostacyclin Signaling Thru Prostacyclin Receptor R-HSA-392851,-0.25238087866273967,-0.3432333729086034,0.731422899998901,1.0,1.0,6,"GNG5,GNB1",Prostacyclin Signaling Thru Prostacyclin Receptor R-HSA-392851
Inwardly Rectifying K+ Channels R-HSA-1296065,-0.25238087866273967,-0.3432333729086034,0.731422899998901,1.0,1.0,6,"GNG5,GNB1",Inwardly Rectifying K+ Channels R-HSA-1296065
G Beta:Gamma Signaling Thru PI3Kgamma R-HSA-392451,-0.25238087866273967,-0.3432333729086034,0.731422899998901,1.0,1.0,6,"GNG5,GNB1",G Beta:Gamma Signaling Thru PI3Kgamma R-HSA-392451
G-protein Activation R-HSA-202040,-0.25238087866273967,-0.3432333729086034,0.731422899998901,1.0,1.0,6,"GNG5,GNB1",G-protein Activation R-HSA-202040
G Beta:Gamma Signaling Thru BTK R-HSA-8964315,-0.25238087866273967,-0.3432333729086034,0.731422899998901,1.0,1.0,6,"GNG5,GNB1",G Beta:Gamma Signaling Thru BTK R-HSA-8964315
Activation Of G Protein Gated Potassium Channels R-HSA-1296041,-0.25238087866273967,-0.3432333729086034,0.731422899998901,1.0,1.0,6,"GNG5,GNB1",Activation Of G Protein Gated Potassium Channels R-HSA-1296041
Glucagon-type Ligand Receptors R-HSA-420092,-0.25238087866273967,-0.3432333729086034,0.731422899998901,1.0,1.0,6,"GNG5,GNB1",Glucagon-type Ligand Receptors R-HSA-420092
Thromboxane Signaling Thru TP Receptor R-HSA-428930,-0.25238087866273967,-0.3432333729086034,0.731422899998901,1.0,1.0,6,"GNG5,GNB1",Thromboxane Signaling Thru TP Receptor R-HSA-428930
Presynaptic Function Of Kainate Receptors R-HSA-500657,-0.25238087866273967,-0.3432333729086034,0.731422899998901,1.0,1.0,6,"GNG5,GNB1",Presynaptic Function Of Kainate Receptors R-HSA-500657
G Beta:Gamma Signaling Thru PLC Beta R-HSA-418217,-0.25238087866273967,-0.3432333729086034,0.731422899998901,1.0,1.0,6,"GNG5,GNB1",G Beta:Gamma Signaling Thru PLC Beta R-HSA-418217
Impaired BRCA2 Binding To RAD51 R-HSA-9709570,0.4454573837897442,0.342048550751227,0.7323143551648963,1.0,1.0,5,BARD1,Impaired BRCA2 Binding To RAD51 R-HSA-9709570
Diseases Of DNA Repair R-HSA-9675135,0.4454573837897442,0.342048550751227,0.7323143551648963,1.0,1.0,5,BARD1,Diseases Of DNA Repair R-HSA-9675135
Defective Homologous Recombination Repair (HRR) Due To BRCA2 Loss Of Function R-HSA-9701190,0.4454573837897442,0.342048550751227,0.7323143551648963,1.0,1.0,5,BARD1,Defective Homologous Recombination Repair (HRR) Due To BRCA2 Loss Of Function R-HSA-9701190
RHOU GTPase Cycle R-HSA-9013420,-0.24712111910220733,-0.3393550330199187,0.7343422892256326,1.0,1.0,6,"PKN1,EPHA2,PAK4",RHOU GTPase Cycle R-HSA-9013420
G0 And Early G1 R-HSA-1538133,-0.2468483756318761,-0.33916406686593437,0.7344861371028499,1.0,1.0,6,"TOP2A,E2F1,CDK1,TFDP1",G0 And Early G1 R-HSA-1538133
Pre-NOTCH Expression And Processing R-HSA-1912422,0.37690776979462237,0.3307583885617833,0.7408269944509818,1.0,1.0,8,MAML3,Pre-NOTCH Expression And Processing R-HSA-1912422
Signaling By ALK Fusions And Activated Point Mutants R-HSA-9725370,0.40467551089334397,0.33057153997307115,0.7409681464884845,1.0,1.0,7,"TFG,PRKAR1A",Signaling By ALK Fusions And Activated Point Mutants R-HSA-9725370
Chk1/Chk2(Cds1) Mediated Inactivation Of Cyclin B:Cdk1 Complex R-HSA-75035,-0.2892315987136051,-0.32951508587999306,0.741766393187201,1.0,1.0,5,"CDK1,CHEK1,YWHAG,YWHAZ",Chk1/Chk2(Cds1) Mediated Inactivation Of Cyclin B:Cdk1 Complex R-HSA-75035
SLBP Dependent Processing Of Replication-Dependent Histone Pre-mRNAs R-HSA-77588,-0.28701635730271796,-0.3269768846362935,0.743685368500929,1.0,1.0,5,"LSM10,SNRPB",SLBP Dependent Processing Of Replication-Dependent Histone Pre-mRNAs R-HSA-77588
SLBP Independent Processing Of Histone Pre-mRNAs R-HSA-111367,-0.28701635730271796,-0.3269768846362935,0.743685368500929,1.0,1.0,5,"LSM10,SNRPB",SLBP Independent Processing Of Histone Pre-mRNAs R-HSA-111367
FCGR3A-mediated IL10 Synthesis R-HSA-9664323,-0.27997382710580654,-0.319420536354973,0.749407640078263,1.0,1.0,5,"ITPR3,CALM1,IL10",FCGR3A-mediated IL10 Synthesis R-HSA-9664323
Ion Homeostasis R-HSA-5578775,-0.27756107880351905,-0.3170072520050435,0.7512380995422774,1.0,1.0,5,"ITPR3,CALM1",Ion Homeostasis R-HSA-5578775
PLC Beta Mediated Events R-HSA-112043,-0.27715899766844193,-0.3166136129405118,0.75153680518801,1.0,1.0,5,"ITPR3,CALM1",PLC Beta Mediated Events R-HSA-112043
DAG And IP3 Signaling R-HSA-1489509,-0.27715899766844193,-0.3166136129405118,0.75153680518801,1.0,1.0,5,"ITPR3,CALM1",DAG And IP3 Signaling R-HSA-1489509
Signaling By Insulin Receptor R-HSA-74752,-0.27608477409499255,-0.3155737970174375,0.7523260290197786,1.0,1.0,5,SHC1,Signaling By Insulin Receptor R-HSA-74752
Activation Of HOX Genes During Differentiation R-HSA-5619507,0.34502096077362426,0.3084252056167956,0.7577588048793378,1.0,1.0,11,WDR5,Activation Of HOX Genes During Differentiation R-HSA-5619507
Nucleotide Catabolism R-HSA-8956319,-0.2658763849378349,-0.3065301141841966,0.7592010548054966,1.0,1.0,5,"NUDT1,UPP1,NUDT15,NT5E",Nucleotide Catabolism R-HSA-8956319
Ion Channel Transport R-HSA-983712,0.3440168765598357,0.2994777377440114,0.7645755557353886,1.0,1.0,10,"TRPV4,ATP1B3",Ion Channel Transport R-HSA-983712
Semaphorin Interactions R-HSA-373755,0.39620590226565067,0.2857538412537744,0.7750666638713892,1.0,1.0,7,"HSP90AA1,CD72",Semaphorin Interactions R-HSA-373755
Transcription Of E2F Targets Under Negative Control By DREAM Complex R-HSA-1362277,-0.2252747252747246,-0.28347435744898003,0.7768132356300501,1.0,1.0,5,"TOP2A,RBBP4,E2F1,TFDP1,HDAC1",Transcription Of E2F Targets Under Negative Control By DREAM Complex R-HSA-1362277
Transcription Of E2F Targets Under Negative Control By P107 (RBL1) And P130 (RBL2) In Complex With HDAC1 R-HSA-1362300,-0.2252747252747246,-0.28347435744898003,0.7768132356300501,1.0,1.0,5,"RBBP4,E2F1,TFDP1,CDK1,HDAC1",Transcription Of E2F Targets Under Negative Control By P107 (RBL1) And P130 (RBL2) In Complex With HDAC1 R-HSA-1362300
Activation Of Pre-Replicative Complex R-HSA-68962,0.4198380636296339,0.2706163070783673,0.7866861524390525,1.0,1.0,6,,Activation Of Pre-Replicative Complex R-HSA-68962
Condensation Of Prometaphase Chromosomes R-HSA-2514853,0.3663036767735562,0.2689759199765372,0.7879482130916311,1.0,1.0,8,"NCAPG,CCNB1",Condensation Of Prometaphase Chromosomes R-HSA-2514853
Signaling By NOTCH R-HSA-157118,0.27546282781093895,0.26013429949195854,0.7947601812443343,1.0,1.0,21,"MAML3,SMAD3",Signaling By NOTCH R-HSA-157118
B-WICH Complex Positively Regulates rRNA Expression R-HSA-5250924,0.4174833897710043,0.259520868018003,0.7952333830779921,1.0,1.0,6,"BAZ1B,DEK",B-WICH Complex Positively Regulates rRNA Expression R-HSA-5250924
Factors Involved In Megakaryocyte Development And Platelet Production R-HSA-983231,0.3092929221534412,0.2448026749184982,0.8066092226442794,1.0,1.0,16,"DOCK4,KIF20A,KIF23",Factors Involved In Megakaryocyte Development And Platelet Production R-HSA-983231
Interleukin-10 Signaling R-HSA-6783783,0.4138555001901126,0.24254707942990492,0.8083562815310112,1.0,1.0,6,,Interleukin-10 Signaling R-HSA-6783783
DNA Double-Strand Break Repair R-HSA-5693532,0.2854199808550687,0.23410131884476656,0.8149063220889192,1.0,1.0,19,"ERCC1,BAZ1B,BARD1",DNA Double-Strand Break Repair R-HSA-5693532
Mitochondrial Biogenesis R-HSA-1592230,0.386052591686448,0.23305065990865198,0.8157220676851153,1.0,1.0,7,,Mitochondrial Biogenesis R-HSA-1592230
Cilium Assembly R-HSA-5617833,0.2724096889896874,0.23261179762442522,0.8160628654067965,1.0,1.0,21,"RAB8A,SMOX,CEP89,HSP90AA1,CCT5",Cilium Assembly R-HSA-5617833
Clathrin-mediated Endocytosis R-HSA-8856828,0.2776137938140447,0.23064154015813157,0.8175932931471277,1.0,1.0,20,"PACSIN2,COPS6",Clathrin-mediated Endocytosis R-HSA-8856828
Signaling By NOTCH2 R-HSA-1980145,0.4194661791063504,0.22584522699773854,0.8213217996380213,1.0,1.0,5,,Signaling By NOTCH2 R-HSA-1980145
Downregulation Of SMAD2/3:SMAD4 Transcriptional Activity R-HSA-2173795,0.4073039853206325,0.2122868656874456,0.8318832415849964,1.0,1.0,6,,Downregulation Of SMAD2/3:SMAD4 Transcriptional Activity R-HSA-2173795
Constitutive Signaling By NOTCH1 HD+PEST Domain Mutants R-HSA-2894862,0.38088406572745237,0.2067048918035945,0.8362403368030114,1.0,1.0,7,,Constitutive Signaling By NOTCH1 HD+PEST Domain Mutants R-HSA-2894862
Signaling By NOTCH3 R-HSA-9012852,0.40301193169931343,0.1927529603768833,0.8471524447166403,1.0,1.0,6,,Signaling By NOTCH3 R-HSA-9012852
Activated TAK1 Mediates P38 MAPK Activation R-HSA-450302,0.40953334572674727,0.18354131735506293,0.8543733027986331,1.0,1.0,5,MAPK14,Activated TAK1 Mediates P38 MAPK Activation R-HSA-450302
"PI5P, PP2A And IER3 Regulate PI3K/AKT Signaling R-HSA-6811558",0.3215904838901207,0.15707412101090987,0.8751864328293304,1.0,1.0,9,,"PI5P, PP2A And IER3 Regulate PI3K/AKT Signaling R-HSA-6811558"
Negative Regulation Of PI3K/AKT Network R-HSA-199418,0.3215904838901207,0.15707412101090987,0.8751864328293304,1.0,1.0,9,,Negative Regulation Of PI3K/AKT Network R-HSA-199418
SRP-dependent Cotranslational Protein Targeting To Membrane R-HSA-1799339,0.26063052613281873,0.155877759557542,0.8761293763019355,1.0,1.0,35,"RPL23,RPL22L1,RPS23,RPL38,RPL30,RPL32,RPL14,SEC61B,RPL8,RPS25",SRP-dependent Cotranslational Protein Targeting To Membrane R-HSA-1799339
Stimuli-sensing Channels R-HSA-2672351,0.39434048866231763,0.15404389477488195,0.8775751255885624,1.0,1.0,6,TRPV4,Stimuli-sensing Channels R-HSA-2672351
ADP Signaling Thru P2Y Purinoceptor 1 R-HSA-418592,0.36636170902506704,0.13468237979422265,0.8928630051308852,1.0,1.0,7,MAPK14,ADP Signaling Thru P2Y Purinoceptor 1 R-HSA-418592
Regulation Of RUNX1 Expression And Activity R-HSA-8934593,0.3972455390003404,0.13311272381401976,0.8941042325495627,1.0,1.0,5,,Regulation Of RUNX1 Expression And Activity R-HSA-8934593
Cargo Recognition For Clathrin-Mediated Endocytosis R-HSA-8856825,0.3123175742464892,0.12432872890956054,0.9010550013877885,1.0,1.0,13,"VAMP8,TOR1A,COPS6",Cargo Recognition For Clathrin-Mediated Endocytosis R-HSA-8856825
Activation Of NMDA Receptors And Postsynaptic Events R-HSA-442755,0.3641685471373568,0.12408789561128349,0.9012456819880459,1.0,1.0,7,RPS6KA1,Activation Of NMDA Receptors And Postsynaptic Events R-HSA-442755
Post NMDA Receptor Activation Events R-HSA-438064,0.3641685471373568,0.12408789561128349,0.9012456819880459,1.0,1.0,7,RPS6KA1,Post NMDA Receptor Activation Events R-HSA-438064
Formation Of A Pool Of Free 40S Subunits R-HSA-72689,0.2547989412514959,0.11297747939284815,0.9100484097252726,1.0,1.0,33,"RPL23,RPL22L1,RPS23,RPL38,RPL30,RPL32,RPL14,RPL8,RPS25",Formation Of A Pool Of Free 40S Subunits R-HSA-72689
Nonsense Mediated Decay (NMD) Independent Of Exon Junction Complex (EJC) R-HSA-975956,0.25902102693037293,0.11149060841486075,0.9112273125697719,1.0,1.0,32,"RPL23,RPL22L1,RPS23,RPL38,RPL30,RPL32,RPL14,RPL8,RPS25",Nonsense Mediated Decay (NMD) Independent Of Exon Junction Complex (EJC) R-HSA-975956
Viral mRNA Translation R-HSA-192823,0.25902102693037293,0.11149060841486075,0.9112273125697719,1.0,1.0,32,"RPL23,RPL22L1,RPS23,RPL38,RPL30,RPL32,RPL14,RPL8,RPS25",Viral mRNA Translation R-HSA-192823
Selenocysteine Synthesis R-HSA-2408557,0.25902102693037293,0.11149060841486075,0.9112273125697719,1.0,1.0,32,"RPL23,RPL22L1,RPS23,RPL38,RPL30,RPL32,RPL14,RPL8,RPS25",Selenocysteine Synthesis R-HSA-2408557
Peptide Chain Elongation R-HSA-156902,0.25902102693037293,0.11149060841486075,0.9112273125697719,1.0,1.0,32,"RPL23,RPL22L1,RPS23,RPL38,RPL30,RPL32,RPL14,RPL8,RPS25",Peptide Chain Elongation R-HSA-156902
Transport To Golgi And Subsequent Modification R-HSA-948021,0.3131981863747646,0.09918100863297116,0.9209945534184527,1.0,1.0,11,TFG,Transport To Golgi And Subsequent Modification R-HSA-948021
Polo-like Kinase Mediated Events R-HSA-156711,0.3814812602821679,0.09868778475130645,0.9213861678731541,1.0,1.0,6,"CCNB2,CCNB1",Polo-like Kinase Mediated Events R-HSA-156711
Estrogen-dependent Gene Expression R-HSA-9018519,0.28219557520953487,0.09148319826800862,0.9271086560891157,1.0,1.0,17,"KCTD6,HSP90AA1,PMEPA1,AGO2",Estrogen-dependent Gene Expression R-HSA-9018519
Deadenylation-dependent mRNA Decay R-HSA-429914,0.3336693360255908,0.08827330876915478,0.9296594526413164,1.0,1.0,8,"LSM6,DCPS",Deadenylation-dependent mRNA Decay R-HSA-429914
Constitutive Signaling By EGFRvIII R-HSA-5637810,0.3834889555586133,0.07945412358743066,0.9366714202713551,1.0,1.0,5,HSP90AA1,Constitutive Signaling By EGFRvIII R-HSA-5637810
Signaling By ERBB2 TMD/JMD Mutants R-HSA-9665686,0.3834889555586133,0.07945412358743066,0.9366714202713551,1.0,1.0,5,HSP90AA1,Signaling By ERBB2 TMD/JMD Mutants R-HSA-9665686
Signaling By ERBB2 KD Mutants R-HSA-9664565,0.3834889555586133,0.07945412358743066,0.9366714202713551,1.0,1.0,5,HSP90AA1,Signaling By ERBB2 KD Mutants R-HSA-9664565
Signaling By ERBB2 ECD Mutants R-HSA-9665348,0.3834889555586133,0.07945412358743066,0.9366714202713551,1.0,1.0,5,HSP90AA1,Signaling By ERBB2 ECD Mutants R-HSA-9665348
Transcription-Coupled Nucleotide Excision Repair (TC-NER) R-HSA-6781827,0.2937715793134059,0.07526403099289022,0.9400046393902346,1.0,1.0,15,COPS6,Transcription-Coupled Nucleotide Excision Repair (TC-NER) R-HSA-6781827
G Alpha (S) Signaling Events R-HSA-418555,0.2992826026184822,0.0666576587656388,0.9468542427126112,1.0,1.0,14,"PDE4D,GPR39,GNG11",G Alpha (S) Signaling Events R-HSA-418555
Recycling Pathway Of L1 R-HSA-437239,0.3711472415370582,0.05617495825844488,0.955202430068884,1.0,1.0,6,,Recycling Pathway Of L1 R-HSA-437239
ADORA2B Mediated Anti-Inflammatory Cytokine Production R-HSA-9660821,0.30540014713061236,0.05450043083706326,0.9565364653431732,1.0,1.0,10,"GPR39,GNG11",ADORA2B Mediated Anti-Inflammatory Cytokine Production R-HSA-9660821
Homologous DNA Pairing And Strand Exchange R-HSA-5693579,0.370544158129381,0.05375238651204626,0.9571324446964504,1.0,1.0,6,BARD1,Homologous DNA Pairing And Strand Exchange R-HSA-5693579
Presynaptic Phase Of Homologous DNA Pairing And Strand Exchange R-HSA-5693616,0.370544158129381,0.05375238651204626,0.9571324446964504,1.0,1.0,6,BARD1,Presynaptic Phase Of Homologous DNA Pairing And Strand Exchange R-HSA-5693616
Golgi Cisternae Pericentriolar Stack Reorganization R-HSA-162658,0.3758639478399407,0.05111164698980799,0.9592365551688542,1.0,1.0,5,CCNB1,Golgi Cisternae Pericentriolar Stack Reorganization R-HSA-162658
G2/M Checkpoints R-HSA-69481,0.23687804344356211,0.045715070418184726,0.9635373519109669,1.0,1.0,24,"RHNO1,BARD1,SLC25A15,CCNB1",G2/M Checkpoints R-HSA-69481
Cardiac Conduction R-HSA-5576891,0.32508514475354433,0.04382627309417275,0.9650428842999839,1.0,1.0,8,"KCNK13,ATP1B3,NPPC",Cardiac Conduction R-HSA-5576891
Nuclear Events (Kinase And Transcription Factor Activation) R-HSA-198725,0.300021231836496,0.04210468651953755,0.9664152441834295,1.0,1.0,13,MAPK14,Nuclear Events (Kinase And Transcription Factor Activation) R-HSA-198725
Initiation Of Nuclear Envelope (NE) Reformation R-HSA-2995383,0.3714595638880805,0.035225842002530566,0.9718996560769151,1.0,1.0,5,CCNB1,Initiation Of Nuclear Envelope (NE) Reformation R-HSA-2995383
Dual Incision In GG-NER R-HSA-5696400,0.3446087254787855,0.033389417826773786,0.9733640483098522,1.0,1.0,7,,Dual Incision In GG-NER R-HSA-5696400
